F1,R1,R2,RL,labels
0.0,0.48,0.20833333333333331,0.36000000000000004,0
0.06896551724137931,0.3913043478260869,0.13636363636363635,0.21739130434782608,0
0.10000000000000002,0.5161290322580646,0.1379310344827586,0.45161290322580644,0
0.14285714285714285,0.43902439024390244,0.10256410256410255,0.24390243902439027,0
0.14285714285714285,0.4,0.10526315789473685,0.2,0
0.5882352941176471,0.56,0.34782608695652173,0.56,0
0.625,0.5714285714285713,0.4210526315789474,0.5714285714285713,0
0.5882352941176471,0.5217391304347826,0.380952380952381,0.5217391304347826,0
0.5555555555555556,0.64,0.34782608695652173,0.56,0
0.5882352941176471,0.64,0.34782608695652173,0.56,0
0.5882352941176471,0.6666666666666667,0.3636363636363636,0.5833333333333334,0
0.5882352941176471,0.4999999999999999,0.3636363636363636,0.4999999999999999,0
0.625,0.6363636363636364,0.4000000000000001,0.6363636363636364,0
0.18181818181818182,0.4,0.2222222222222222,0.2,0
0.2222222222222222,0.4375,0.2,0.37499999999999994,0
0.4,0.4848484848484849,0.3225806451612903,0.4848484848484849,0
0.1,0.588235294117647,0.125,0.35294117647058826,0
0.2222222222222222,0.4666666666666667,0.14285714285714288,0.4000000000000001,0
0.3157894736842105,0.6451612903225806,0.20689655172413793,0.45161290322580644,0
0.3529411764705882,0.5,0.30769230769230765,0.3571428571428571,0
0.2105263157894737,0.45161290322580644,0.13793103448275862,0.3870967741935484,0
0.18181818181818182,0.3888888888888889,0.1764705882352941,0.27777777777777773,0
0.125,0.48000000000000004,0.08695652173913043,0.24000000000000002,0
0.25,0.5714285714285714,0.30303030303030304,0.5142857142857142,0
0.2727272727272727,0.5,0.2,0.37499999999999994,0
0.18181818181818182,0.5454545454545455,0.1935483870967742,0.3636363636363637,0
0.09090909090909091,0.5142857142857142,0.18181818181818182,0.2857142857142857,0
0.07999999999999999,0.5128205128205128,0.16216216216216217,0.4102564102564103,0
0.07407407407407407,0.4285714285714286,0.15,0.3333333333333333,0
0.14814814814814814,0.4090909090909091,0.09523809523809522,0.2727272727272727,0
0.07999999999999999,0.4210526315789474,0.1111111111111111,0.3157894736842105,0
0.18181818181818182,0.47058823529411764,0.25,0.41176470588235287,0
0.18181818181818182,0.5,0.1764705882352941,0.33333333333333337,0
0.7058823529411765,0.6923076923076924,0.4999999999999999,0.6923076923076924,0
0.4444444444444444,0.6153846153846153,0.41666666666666663,0.5384615384615384,0
0.6666666666666666,0.6666666666666666,0.48000000000000004,0.6666666666666666,0
0.5217391304347826,0.6060606060606061,0.3870967741935484,0.6060606060606061,0
0.631578947368421,0.5517241379310344,0.4444444444444445,0.5517241379310344,0
0.6,0.75,0.5333333333333333,0.6875000000000001,0
0.4444444444444444,0.6428571428571429,0.3076923076923077,0.5,0
0.5217391304347826,0.6285714285714286,0.3636363636363637,0.5714285714285714,0
0.631578947368421,0.5714285714285714,0.46153846153846156,0.5714285714285714,0
0.48000000000000004,0.65,0.3684210526315789,0.6,0
0.3870967741935484,0.5714285714285714,0.2553191489361702,0.4897959183673469,0
0.2727272727272727,0.5142857142857143,0.12121212121212122,0.4571428571428572,0
0.36363636363636365,0.5555555555555556,0.34615384615384615,0.4074074074074075,0
0.24000000000000002,0.5365853658536585,0.10256410256410256,0.3414634146341463,0
0.25,0.5641025641025641,0.10810810810810811,0.358974358974359,0
0.28571428571428575,0.4571428571428572,0.12121212121212122,0.34285714285714286,0
0.3703703703703704,0.5581395348837209,0.1951219512195122,0.5116279069767442,0
0.380952380952381,0.6285714285714286,0.36363636363636365,0.5142857142857143,0
0.7000000000000001,0.6875000000000001,0.5999999999999999,0.6875000000000001,0
0.48275862068965514,0.5106382978723404,0.4,0.5106382978723404,0
0.4,0.43478260869565216,0.1904761904761905,0.34782608695652173,0
0.4210526315789474,0.5384615384615384,0.33333333333333337,0.4615384615384615,0
0.18181818181818185,0.5161290322580646,0.13793103448275862,0.45161290322580644,0
0.4666666666666666,0.52,0.37499999999999994,0.43999999999999995,0
0.11764705882352941,0.43999999999999995,0.12500000000000003,0.36,0
0.28571428571428575,0.6250000000000001,0.13333333333333333,0.375,0
0.375,0.56,0.17391304347826086,0.4,0
0.36363636363636365,0.5714285714285715,0.3636363636363636,0.45714285714285713,0
0.4799999999999999,0.6153846153846153,0.3243243243243243,0.41025641025641024,0
0.3846153846153846,0.55,0.3157894736842105,0.45,0
0.43478260869565216,0.6486486486486486,0.34285714285714286,0.3243243243243243,0
0.3703703703703703,0.558139534883721,0.24390243902439027,0.46511627906976744,0
0.32,0.6315789473684211,0.33333333333333326,0.42105263157894735,0
0.32,0.65,0.3157894736842105,0.5,0
0.3333333333333333,0.5333333333333333,0.3255813953488372,0.4444444444444445,0
0.3243243243243243,0.5263157894736842,0.29090909090909095,0.3508771929824561,0
0.3448275862068966,0.6382978723404256,0.3111111111111111,0.42553191489361697,0
0.29411764705882354,0.5263157894736842,0.2909090909090909,0.42105263157894735,0
0.37037037037037035,0.6222222222222222,0.46511627906976744,0.5333333333333333,0
0.47619047619047616,0.6111111111111112,0.4117647058823529,0.6111111111111112,0
0.4444444444444444,0.5333333333333333,0.41379310344827586,0.5333333333333333,0
0.380952380952381,0.5714285714285715,0.30303030303030304,0.5142857142857143,0
0.4444444444444444,0.5333333333333333,0.3793103448275862,0.4666666666666666,0
0.5217391304347826,0.6842105263157895,0.5,0.631578947368421,0
0.4615384615384615,0.8095238095238096,0.39999999999999997,0.4761904761904762,0
0.380952380952381,0.6111111111111112,0.47058823529411764,0.5555555555555556,0
0.47619047619047616,0.6857142857142857,0.42424242424242425,0.5142857142857143,0
0.17391304347826086,0.41176470588235287,0.0625,0.23529411764705882,0
0.1111111111111111,0.4,0.0,0.24000000000000002,0
0.0,0.24999999999999994,0.0,0.16666666666666669,0
0.09999999999999999,0.4000000000000001,0.07142857142857144,0.26666666666666666,0
0.0,0.3225806451612903,0.0,0.1935483870967742,0
0.15384615384615383,0.3414634146341463,0.10256410256410256,0.1951219512195122,0
0.19999999999999998,0.45161290322580644,0.06896551724137931,0.2580645161290323,0
0.1904761904761905,0.4242424242424242,0.1935483870967742,0.3636363636363637,0
0.0,0.33333333333333337,0.07142857142857144,0.13333333333333333,0
0.0,0.3076923076923077,0.0,0.3076923076923077,0
0.380952380952381,0.6000000000000001,0.28571428571428575,0.4666666666666667,0
0.4,0.5405405405405405,0.28571428571428575,0.4864864864864864,0
0.47619047619047616,0.7333333333333334,0.28571428571428575,0.6000000000000001,0
0.45454545454545453,0.6451612903225806,0.3448275862068965,0.5806451612903225,0
0.21428571428571427,0.45,0.10526315789473685,0.35000000000000003,0
0.36363636363636365,0.6451612903225806,0.2758620689655172,0.5161290322580646,0
0.24999999999999994,0.38888888888888884,0.17647058823529413,0.33333333333333326,0
0.39999999999999997,0.5517241379310345,0.2962962962962963,0.4827586206896552,0
0.36363636363636365,0.5625,0.26666666666666666,0.5,0
0.23999999999999996,0.4864864864864864,0.1142857142857143,0.3243243243243243,0
0.3448275862068966,0.5652173913043478,0.36363636363636365,0.34782608695652173,0
0.29629629629629634,0.5454545454545454,0.3333333333333333,0.5,0
0.20689655172413793,0.4545454545454545,0.2380952380952381,0.4090909090909091,0
0.16666666666666666,0.3243243243243243,0.17142857142857143,0.3243243243243243,0
0.20689655172413793,0.3829787234042553,0.2222222222222222,0.3404255319148936,0
0.0,0.3571428571428571,0.07692307692307691,0.3571428571428571,0
0.37037037037037035,0.6046511627906976,0.3902439024390244,0.41860465116279066,0
0.32,0.4864864864864865,0.2857142857142857,0.3783783783783784,0
0.07407407407407408,0.4615384615384615,0.16216216216216214,0.25641025641025644,0
0.0,0.43243243243243246,0.0,0.3243243243243243,0
0.6250000000000001,0.5454545454545454,0.39999999999999997,0.5454545454545454,0
0.5263157894736842,0.5384615384615384,0.33333333333333337,0.4615384615384615,0
0.5882352941176471,0.5833333333333334,0.36363636363636365,0.5833333333333334,0
0.5263157894736842,0.5384615384615384,0.33333333333333337,0.5384615384615384,0
0.5555555555555556,0.5599999999999999,0.34782608695652173,0.5599999999999999,0
0.5,0.5599999999999999,0.34782608695652173,0.48000000000000004,0
0.5555555555555556,0.4615384615384615,0.33333333333333337,0.4615384615384615,0
0.5555555555555556,0.5384615384615384,0.33333333333333337,0.5384615384615384,0
0.26666666666666666,0.4444444444444444,0.23255813953488372,0.3111111111111111,0
0.3571428571428571,0.5853658536585366,0.20512820512820512,0.3902439024390244,0
0.3589743589743589,0.45161290322580644,0.2,0.3870967741935483,0
0.3448275862068966,0.46511627906976744,0.1951219512195122,0.372093023255814,0
0.38461538461538464,0.5641025641025641,0.27027027027027023,0.41025641025641024,0
0.27586206896551724,0.4444444444444444,0.18604651162790697,0.35555555555555557,0
0.41379310344827586,0.6666666666666666,0.32558139534883723,0.5333333333333333,0
0.3225806451612903,0.5652173913043478,0.18181818181818185,0.34782608695652173,0
0.25,0.5185185185185185,0.15384615384615383,0.40740740740740744,0
0.3428571428571428,0.5283018867924528,0.27450980392156865,0.49056603773584906,0
0.5263157894736842,0.6666666666666667,0.42857142857142855,0.6666666666666667,0
0.4210526315789474,0.5333333333333333,0.35714285714285715,0.5333333333333333,0
0.39999999999999997,0.4666666666666667,0.28571428571428575,0.4666666666666667,0
0.380952380952381,0.6470588235294118,0.375,0.5882352941176471,0
0.4210526315789474,0.5999999999999999,0.35714285714285715,0.5333333333333333,0
0.380952380952381,0.5625,0.3333333333333333,0.5,0
0.4,0.5641025641025642,0.3243243243243243,0.5641025641025642,0
0.39999999999999997,0.5161290322580646,0.27586206896551724,0.45161290322580644,0
0.41666666666666663,0.5294117647058824,0.25,0.47058823529411764,0
0.3333333333333333,0.5517241379310344,0.22222222222222224,0.4137931034482759,0
0.25,0.5384615384615385,0.16666666666666666,0.4615384615384615,0
0.4545454545454546,0.5714285714285715,0.4242424242424242,0.5714285714285715,0
0.15384615384615383,0.42857142857142855,0.05,0.2857142857142857,0
0.3157894736842105,0.4827586206896552,0.14814814814814817,0.4827586206896552,0
0.24242424242424243,0.42307692307692313,0.28,0.42307692307692313,0
0.28571428571428575,0.606060606060606,0.2580645161290323,0.42424242424242425,0
0.19999999999999998,0.45161290322580644,0.0689655172413793,0.3225806451612903,0
0.1290322580645161,0.41666666666666663,0.043478260869565216,0.29166666666666663,0
0.23076923076923078,0.38095238095238093,0.15,0.2857142857142857,0
0.6363636363636364,0.6285714285714287,0.5454545454545455,0.6285714285714287,0
0.43749999999999994,0.5283018867924528,0.3529411764705882,0.41509433962264153,0
0.5384615384615385,0.6666666666666666,0.45,0.6190476190476191,0
0.1111111111111111,0.490566037735849,0.1568627450980392,0.33962264150943394,0
0.16666666666666669,0.5294117647058824,0.1875,0.4117647058823529,0
0.16666666666666669,0.46153846153846156,0.16216216216216214,0.358974358974359,0
0.13793103448275862,0.46511627906976744,0.14634146341463414,0.3255813953488372,0
0.07692307692307691,0.45,0.10526315789473685,0.3,0
0.3529411764705882,0.3846153846153846,0.16666666666666666,0.30769230769230765,0
0.6,0.6666666666666666,0.5714285714285715,0.6666666666666666,0
0.3333333333333333,0.5,0.26086956521739135,0.3333333333333333,0
0.56,0.5789473684210527,0.4444444444444444,0.5263157894736842,0
0.5217391304347826,0.6857142857142857,0.4848484848484848,0.6285714285714286,0
0.5,0.5555555555555556,0.4117647058823529,0.5,0
0.5454545454545454,0.7272727272727272,0.5161290322580646,0.6060606060606061,0
0.3870967741935483,0.56,0.3333333333333333,0.48,0
0.3448275862068966,0.5909090909090908,0.2857142857142857,0.36363636363636365,0
0.34782608695652173,0.5555555555555556,0.29411764705882354,0.38888888888888884,0
0.3636363636363636,0.5714285714285714,0.2424242424242424,0.39999999999999997,0
0.4347826086956522,0.6486486486486486,0.39999999999999997,0.5945945945945946,0
0.380952380952381,0.5714285714285715,0.24242424242424243,0.5142857142857143,0
0.28571428571428564,0.5714285714285715,0.1818181818181818,0.45714285714285713,0
0.4444444444444445,0.6451612903225806,0.20689655172413793,0.45161290322580644,0
0.6363636363636365,0.7428571428571428,0.6060606060606061,0.7428571428571428,0
0.47619047619047616,0.5882352941176471,0.3125,0.5294117647058824,0
0.5,0.6315789473684211,0.38888888888888884,0.5263157894736842,0
0.1818181818181818,0.6111111111111113,0.058823529411764705,0.33333333333333337,0
0.1904761904761905,0.35294117647058826,0.125,0.29411764705882354,0
0.32,0.6,0.2105263157894737,0.45,0
0.24242424242424243,0.5283018867924528,0.19607843137254904,0.3773584905660377,0
0.24,0.5853658536585366,0.15384615384615383,0.43902439024390244,0
0.17142857142857143,0.5283018867924528,0.11764705882352942,0.339622641509434,0
0.2608695652173913,0.5641025641025641,0.21621621621621623,0.358974358974359,0
0.29629629629629634,0.5106382978723404,0.17777777777777776,0.2978723404255319,0
0.14285714285714285,0.47826086956521735,0.18181818181818185,0.30434782608695654,0
0.22222222222222224,0.47058823529411764,0.1875,0.4117647058823529,0
0.15384615384615385,0.43333333333333335,0.13793103448275865,0.26666666666666666,0
0.1818181818181818,0.47368421052631576,0.16666666666666666,0.3684210526315789,0
0.14814814814814817,0.5957446808510638,0.17777777777777776,0.425531914893617,0
0.4166666666666667,0.47058823529411764,0.25,0.47058823529411764,0
0.3846153846153846,0.48648648648648646,0.22857142857142854,0.3783783783783784,0
0.3846153846153846,0.5405405405405406,0.22857142857142854,0.43243243243243246,0
0.4545454545454546,0.47058823529411764,0.25,0.41176470588235287,0
0.39999999999999997,0.5128205128205128,0.21621621621621623,0.4102564102564103,0
0.39999999999999997,0.588235294117647,0.3125,0.47058823529411764,0
0.4545454545454546,0.5625,0.26666666666666666,0.5,0
0.2857142857142857,0.3333333333333333,0.15,0.3333333333333333,0
0.39999999999999997,0.48648648648648646,0.22857142857142854,0.43243243243243246,0
0.28571428571428575,0.5806451612903226,0.20689655172413793,0.3870967741935484,0
0.17391304347826086,0.4117647058823529,0.0625,0.29411764705882354,0
0.27586206896551724,0.5531914893617021,0.17777777777777778,0.42553191489361697,0
0.47058823529411764,0.4444444444444445,0.32,0.4444444444444445,0
0.34782608695652173,0.4444444444444444,0.23529411764705882,0.33333333333333337,0
0.47619047619047616,0.7096774193548386,0.4827586206896552,0.5161290322580646,0
0.4210526315789474,0.4000000000000001,0.28571428571428575,0.4000000000000001,0
0.29629629629629634,0.5454545454545455,0.2380952380952381,0.5,0
0.0909090909090909,0.45714285714285713,0.12121212121212122,0.34285714285714286,0
0.380952380952381,0.4117647058823529,0.25,0.35294117647058826,0
0.4210526315789474,0.5999999999999999,0.28571428571428575,0.4666666666666667,0
0.47058823529411764,0.6206896551724138,0.3703703703703704,0.4827586206896552,0
0.5555555555555556,0.5999999999999999,0.35714285714285715,0.5333333333333333,0
0.47058823529411764,0.7142857142857142,0.3846153846153846,0.6428571428571429,0
0.43478260869565216,0.5789473684210525,0.2777777777777778,0.5263157894736842,0
0.4210526315789474,0.5625,0.33333333333333337,0.5625,0
0.47058823529411764,0.6666666666666666,0.4,0.5925925925925927,0
0.375,0.6923076923076923,0.3333333333333333,0.6153846153846154,0
0.2857142857142857,0.5714285714285714,0.24242424242424246,0.4571428571428572,0
0.26666666666666666,0.4761904761904761,0.15,0.23809523809523805,0
0.20512820512820512,0.40740740740740744,0.11538461538461536,0.18518518518518515,0
0.23529411764705882,0.3773584905660377,0.11764705882352941,0.22641509433962262,0
0.27586206896551724,0.46153846153846156,0.2702702702702703,0.25641025641025644,0
0.4,0.5714285714285714,0.15384615384615385,0.2857142857142857,0
0.2162162162162162,0.3773584905660377,0.11764705882352941,0.22641509433962262,0
0.15686274509803924,0.3142857142857143,0.1176470588235294,0.2,0
0.5,0.5,0.23076923076923075,0.35714285714285715,0
0.21428571428571425,0.46153846153846156,0.10810810810810811,0.2051282051282051,0
0.4210526315789474,0.5517241379310345,0.14814814814814817,0.3448275862068966,0
0.4545454545454546,0.6060606060606061,0.4516129032258065,0.5454545454545455,0
0.380952380952381,0.5806451612903226,0.20689655172413793,0.3870967741935484,0
0.23076923076923078,0.5,0.15789473684210525,0.35000000000000003,0
0.19999999999999998,0.41379310344827586,0.07407407407407407,0.3448275862068966,0
0.23529411764705882,0.41666666666666663,0.1818181818181818,0.41666666666666663,0
0.3,0.4666666666666667,0.14285714285714288,0.4000000000000001,0
0.33333333333333337,0.5405405405405406,0.3428571428571428,0.48648648648648646,0
0.4347826086956522,0.6829268292682926,0.4615384615384615,0.6341463414634148,0
0.22222222222222224,0.5200000000000001,0.25,0.48000000000000004,0
0.3,0.6153846153846154,0.21621621621621623,0.46153846153846156,0
0.37037037037037035,0.6521739130434783,0.3636363636363637,0.5217391304347826,0
0.20689655172413793,0.5490196078431372,0.2857142857142857,0.39215686274509803,0
0.32,0.6511627906976745,0.4390243902439025,0.6046511627906976,0
0.45454545454545453,0.5641025641025641,0.43243243243243246,0.5641025641025641,0
0.380952380952381,0.6153846153846154,0.37837837837837834,0.5641025641025641,0
0.2727272727272727,0.6666666666666667,0.21621621621621623,0.46153846153846156,0
0.34782608695652173,0.6511627906976745,0.3902439024390244,0.5581395348837209,0
0.5,0.5833333333333334,0.4545454545454546,0.5833333333333334,0
0.4444444444444444,0.64,0.34782608695652173,0.48,0
0.6,0.6666666666666667,0.4800000000000001,0.5925925925925927,0
0.4761904761904762,0.6,0.42857142857142855,0.5333333333333333,0
0.5555555555555556,0.6666666666666667,0.39999999999999997,0.5925925925925927,0
0.4761904761904762,0.5625000000000001,0.4,0.5625000000000001,0
0.5,0.608695652173913,0.28571428571428575,0.5217391304347826,0
0.07692307692307691,0.5,0.10526315789473685,0.3,0
0.08333333333333334,0.45714285714285713,0.0606060606060606,0.2857142857142857,0
0.0,0.3703703703703703,0.0,0.2222222222222222,0
0.15384615384615383,0.39024390243902435,0.05128205128205127,0.24390243902439027,0
0.09523809523809525,0.375,0.0,0.1875,0
0.0975609756097561,0.3384615384615384,0.12698412698412698,0.2153846153846154,0
0.0,0.23529411764705882,0.0625,0.11764705882352941,0
0.13793103448275862,0.43902439024390244,0.10256410256410255,0.24390243902439027,0
0.0,0.39024390243902435,0.0,0.19512195121951217,0
0.0,0.39999999999999997,0.0,0.26666666666666666,0
0.3157894736842105,0.4444444444444444,0.24,0.4444444444444444,0
0.26086956521739135,0.4242424242424242,0.19354838709677416,0.3636363636363636,0
0.33333333333333326,0.56,0.17391304347826086,0.4799999999999999,0
0.2857142857142857,0.37499999999999994,0.13333333333333333,0.25,0
0.39999999999999997,0.380952380952381,0.2105263157894737,0.380952380952381,0
0.33333333333333326,0.4615384615384615,0.25,0.4615384615384615,0
0.13333333333333333,0.5217391304347827,0.09090909090909091,0.3913043478260869,0
0.16666666666666666,0.5142857142857142,0.1212121212121212,0.34285714285714286,0
0.20000000000000004,0.625,0.20000000000000004,0.5,0
0.17391304347826086,0.5294117647058824,0.125,0.411764705882353,0
0.11764705882352941,0.5,0.08695652173913043,0.3333333333333333,0
0.2105263157894737,0.5,0.07692307692307691,0.42857142857142855,0
0.08333333333333333,0.4864864864864864,0.05714285714285715,0.3243243243243243,0
0.21428571428571427,0.40909090909090917,0.14285714285714285,0.2727272727272727,0
0.15384615384615385,0.4761904761904762,0.05,0.33333333333333337,0
0.14814814814814817,0.5116279069767441,0.1951219512195122,0.3255813953488372,0
0.25,0.6000000000000001,0.16666666666666666,0.36000000000000004,0
0.3076923076923077,0.6,0.2631578947368421,0.5,0
0.26666666666666666,0.5652173913043478,0.1818181818181818,0.34782608695652173,0
0.23076923076923078,0.47619047619047616,0.15,0.3333333333333333,0
0.1142857142857143,0.5,0.13793103448275862,0.2,0
0.0,0.5128205128205129,0.05405405405405405,0.25641025641025644,0
0.23529411764705882,0.5555555555555556,0.23076923076923075,0.40740740740740733,0
0.25,0.56,0.20833333333333331,0.39999999999999997,0
0.06666666666666667,0.5833333333333334,0.08695652173913043,0.2916666666666667,0
0.0,0.5306122448979592,0.0425531914893617,0.24489795918367344,0
0.42857142857142855,0.5909090909090909,0.4285714285714286,0.5454545454545454,0
0.3157894736842105,0.5161290322580646,0.3,0.4516129032258065,0
0.4137931034482759,0.5652173913043478,0.4090909090909091,0.4782608695652174,0
0.42857142857142855,0.6086956521739131,0.4090909090909091,0.4782608695652174,0
0.2941176470588235,0.49056603773584906,0.3137254901960784,0.4150943396226415,0
0.5,0.5405405405405405,0.5142857142857143,0.5405405405405405,0
0.33333333333333326,0.5357142857142858,0.33333333333333337,0.4642857142857143,0
0.36363636363636365,0.4727272727272727,0.339622641509434,0.43636363636363634,0
0.25,0.5151515151515151,0.25000000000000006,0.36363636363636365,0
0.375,0.5283018867924528,0.3529411764705882,0.49056603773584906,0
0.5555555555555556,0.5517241379310346,0.44444444444444436,0.5517241379310346,0
0.33333333333333337,0.6341463414634146,0.25641025641025644,0.5365853658536585,0
0.5555555555555556,0.4999999999999999,0.46153846153846156,0.4999999999999999,0
0.5,0.6874999999999999,0.39999999999999997,0.625,0
0.3333333333333333,0.55,0.15789473684210525,0.4000000000000001,0
0.5263157894736842,0.48275862068965514,0.44444444444444436,0.48275862068965514,0
0.28571428571428575,0.588235294117647,0.25,0.5294117647058824,0
0.25,0.5263157894736842,0.2222222222222222,0.4210526315789474,0
0.2,0.5384615384615385,0.19999999999999998,0.4230769230769231,0
0.3157894736842105,0.5882352941176471,0.125,0.4117647058823529,0
0.23529411764705882,0.5714285714285715,0.25925925925925924,0.42857142857142855,0
0.23529411764705882,0.6451612903225806,0.13793103448275862,0.4516129032258065,0
0.2,0.47058823529411764,0.08163265306122448,0.35294117647058826,0
0.23529411764705882,0.46666666666666673,0.20689655172413793,0.3333333333333333,0
0.34782608695652173,0.5641025641025641,0.27027027027027023,0.5128205128205129,0
0.2857142857142857,0.6521739130434783,0.2272727272727273,0.391304347826087,0
0.15384615384615385,0.40909090909090906,0.09523809523809525,0.3636363636363636,0
0.2727272727272727,0.6842105263157895,0.2222222222222222,0.5263157894736842,0
0.5,0.6153846153846153,0.3783783783783784,0.46153846153846156,0
0.5185185185185185,0.6,0.3684210526315789,0.5499999999999999,0
0.4444444444444444,0.5384615384615385,0.27999999999999997,0.34615384615384615,0
0.2727272727272727,0.38709677419354843,0.1379310344827586,0.2580645161290323,0
0.34782608695652173,0.5,0.23529411764705882,0.38888888888888884,0
0.2727272727272727,0.4375,0.20000000000000004,0.25,0
0.4999999999999999,0.5142857142857142,0.3636363636363636,0.39999999999999997,0
0.4615384615384615,0.5,0.29411764705882354,0.38888888888888884,0
0.30769230769230765,0.5,0.23529411764705882,0.4444444444444445,0
0.4827586206896552,0.5333333333333333,0.27906976744186046,0.4444444444444445,0
0.06451612903225808,0.5416666666666667,0.13043478260869565,0.37500000000000006,0
0.15384615384615383,0.43902439024390244,0.10256410256410256,0.2926829268292683,0
0.11538461538461539,0.4935064935064935,0.13333333333333333,0.33766233766233766,0
0.09523809523809523,0.6060606060606061,0.125,0.3333333333333333,0
0.1090909090909091,0.46341463414634154,0.15000000000000002,0.3170731707317074,0
0.18181818181818182,0.5714285714285714,0.21276595744680848,0.40816326530612246,0
0.26666666666666666,0.5957446808510639,0.13333333333333333,0.3404255319148936,0
0.1935483870967742,0.5333333333333332,0.1395348837209302,0.3555555555555555,0
0.3870967741935484,0.6122448979591836,0.3829787234042554,0.5306122448979591,0
0.1935483870967742,0.64,0.20833333333333334,0.36000000000000004,0
0.34782608695652173,0.5161290322580646,0.27586206896551724,0.5161290322580646,0
0.3571428571428571,0.6153846153846153,0.2162162162162162,0.4615384615384615,0
0.380952380952381,0.6451612903225806,0.27586206896551724,0.5161290322580646,0
0.4,0.5555555555555556,0.23529411764705882,0.5,0
0.33333333333333337,0.4848484848484848,0.2580645161290323,0.42424242424242425,0
0.34782608695652173,0.47058823529411764,0.25,0.411764705882353,0
0.28571428571428575,0.6341463414634146,0.20512820512820512,0.4878048780487805,0
0.32,0.6285714285714287,0.24242424242424243,0.45714285714285713,0
0.34782608695652173,0.4848484848484848,0.2580645161290323,0.3636363636363636,0
0.14285714285714288,0.4,0.052631578947368425,0.3,0
0.15384615384615383,0.46153846153846156,0.05405405405405406,0.358974358974359,0
0.14285714285714288,0.48780487804878053,0.15384615384615385,0.43902439024390244,0
0.1951219512195122,0.4482758620689655,0.14285714285714285,0.31034482758620685,0
0.2962962962962963,0.6,0.15789473684210528,0.4,0
0.32,0.5555555555555556,0.29411764705882354,0.5555555555555556,0
0.26666666666666666,0.47826086956521735,0.2727272727272727,0.43478260869565216,0
0.21428571428571427,0.5365853658536586,0.2051282051282051,0.34146341463414637,0
0.16666666666666666,0.5555555555555556,0.17647058823529413,0.4444444444444445,0
0.37499999999999994,0.45454545454545453,0.19047619047619047,0.40909090909090917,0
0.19999999999999998,0.5555555555555556,0.29411764705882354,0.5,0
0.1935483870967742,0.44444444444444436,0.1923076923076923,0.37037037037037035,0
0.2105263157894737,0.5454545454545455,0.2580645161290323,0.42424242424242425,0
0.14814814814814814,0.5531914893617021,0.17777777777777776,0.425531914893617,0
0.18181818181818185,0.5641025641025642,0.27027027027027023,0.41025641025641024,0
